Time,Ox Man Raw,Ox Man (psi),Fuel Man Raw,Fuel Man (psi),CC Raw,CC (psi),Ox Tank Raw,Ox Tank (psi),Press Tank Raw,Press Tank (psi),Thrust Raw,Thrust (lbf),dP Fuel,dP Ox
1628196,0.978992,-0.22380976,1.004632,2.289123,0.984665,0.94939795,1.016843,3.72100477,1.004642,7.874899,0.24082,21.795717,1.33972505,-1.17320771
1628239,0.974121,-1.40488113,1.004639,2.290624,0.983887,0.75860901,1.018066,4.02967774,1.004639,7.871037,0.239258,21.640604,1.53201499,-2.16349014
1628252,0.97482,-1.2353946,1.003512,2.013716,0.983523,0.66934529,1.01448,3.1246072,1.005289,8.693773,0.239001,21.615156,1.34437071,-1.90473989
1628288,0.975803,-0.99704659,1.005621,2.532262,0.984833,0.99059659,1.017328,3.84341392,1.006067,9.678738,0.239258,21.640604,1.54166541,-1.98764318
1628322,0.976825,-0.74924225,1.004828,2.337151,0.983496,0.66272408,1.015802,3.45826678,1.003836,6.85517,0.239221,21.636969,1.67442692,-1.41196633
1628343,0.975113,-1.16435089,1.00484,2.340152,0.983673,0.70612979,1.013977,2.99765503,1.005398,8.832827,0.239307,21.645451,1.63402221,-1.87048068
1628377,0.976208,-0.89884624,1.005459,2.492489,0.98558,1.1737834,1.016281,3.57916159,1.005881,9.443119,0.239636,21.67817,1.3187056,-2.07262964
1628409,0.973489,-1.55812217,1.004645,2.292125,0.984335,0.86847205,1.015152,3.29421328,1.005377,8.805788,0.23634,21.35098,1.42365295,-2.42659422
1628434,0.975937,-0.96455561,1.005463,2.493239,0.983081,0.56095363,1.01662,3.6647218,1.003647,6.615689,0.239258,21.640604,1.93228537,-1.52550924
1628471,0.974087,-1.41312511,1.004181,2.17806,0.983548,0.67547604,1.014816,3.20941024,1.004227,7.349585,0.239258,21.640604,1.50258396,-2.08860115
1628508,0.978024,-0.45852072,1.005554,2.515752,0.983597,0.68749231,1.017462,3.87723418,1.004642,7.874899,0.242957,22.007784,1.82825969,-1.14601303
1628530,0.977978,-0.46967434,1.006708,2.799414,0.982773,0.48542279,1.017694,3.93578866,1.004733,7.990778,0.239233,21.63818,2.31399121,-0.95509713
1628570,0.97471,-1.2620663,1.005188,2.425701,0.983322,0.62005406,1.014975,3.24954025,1.004565,7.778334,0.241528,21.866002,1.80564694,-1.88212036
1628596,0.972632,-1.76591896,1.004883,2.350658,0.985812,1.23067676,1.013504,2.87827456,1.003064,5.87793,0.242993,22.01142,1.11998124,-2.99659572
1628630,0.973089,-1.65511017,1.004651,2.293626,0.986108,1.30326484,1.012521,2.63017519,1.006341,10.026373,0.23927,21.641816,0.99036116,-2.95837501
1628656,0.975369,-1.10227857,1.004181,2.17806,0.983591,0.68602093,1.015152,3.29421328,1.004199,7.314821,0.240942,21.807835,1.49203907,-1.7882995
1628693,0.976718,-0.77518654,1.005188,2.425701,0.983621,0.69337783,1.016659,3.67456501,1.005276,8.678322,0.23634,21.35098,1.73232317,-1.46856437
1628726,0.973199,-1.62843847,1.005109,2.40619,0.985983,1.27261109,1.015158,3.29572762,1.003857,6.882209,0.239282,21.643028,1.13357891,-2.90104956
1628763,0.970459,-2.29280627,1.005859,2.590795,0.983887,0.75860901,1.016846,3.72176194,1.004639,7.871037,0.244141,22.125331,1.83218599,-3.05141528
1628786,0.972592,-1.77561776,1.005408,2.479732,0.98573,1.2105679,1.013666,2.91916174,1.00495,8.265023,0.239258,21.640604,1.2691641,-2.98618566
1628824,0.970459,-2.29280627,1.005859,2.590795,0.982666,0.45918318,1.014404,3.10542556,1.005859,9.416081,0.239258,21.640604,2.13161182,-2.75198945
1628849,0.978155,-0.42675715,1.005038,2.38893,0.982699,0.46727577,1.015237,3.31566643,1.00582,9.365867,0.240918,21.805411,1.92165423,-0.89403292
1628873,0.973251,-1.61583003,1.003973,2.127031,0.984393,0.88269539,1.015616,3.41132224,1.004608,7.832411,0.244067,22.11806,1.24433561,-2.49852542
1628906,0.973703,-1.50623359,1.005853,2.589294,0.984289,0.85719147,1.013592,2.90048488,1.006686,10.462848,0.23927,21.641816,1.73210253,-2.36342506
1628932,0.975818,-0.99340954,1.004825,2.3364,0.982159,0.33485157,1.015048,3.26796472,1.004523,7.724258,0.239893,21.703618,2.00154843,-1.32826111
1628969,0.977621,-0.55623613,1.006546,2.759641,0.984448,0.89618304,1.018008,4.01503912,1.004779,8.048717,0.239258,21.640604,1.86345796,-1.45241917
1629007,0.974417,-1.33311001,1.004175,2.176559,0.984363,0.87533849,1.017648,3.92417872,1.004648,7.882625,0.244116,22.122907,1.30122051,-2.2084485
1629040,0.975751,-1.00965503,1.004907,2.356662,0.984039,0.79588397,1.015472,3.37497808,1.004623,7.851724,0.244104,22.121695,1.56077803,-1.805539
1629071,0.975525,-1.06445325,1.006055,2.638822,0.983691,0.71054393,1.015106,3.28260334,1.00394,6.986499,0.242078,21.920534,1.92827807,-1.77499718
1629099,0.978302,-0.39111406,1.004614,2.284621,0.986298,1.34985854,1.013901,2.97847339,1.006,9.593761,0.242761,21.988395,0.93476246,-1.7409726
1629123,0.973245,-1.61728485,1.003708,2.061744,0.985312,1.10806176,1.015622,3.41283658,1.004452,7.635418,0.239441,21.658781,0.95368224,-2.72534661
1629159,0.977612,-0.55841836,1.00451,2.259106,0.982712,0.47046376,1.015594,3.40576966,1.006631,10.393321,0.244092,22.120483,1.78864224,-1.02888212
1629185,0.972037,-1.91018861,1.005246,2.439959,0.984497,0.90819931,1.017108,3.78788812,1.004379,7.542715,0.239307,21.645451,1.53175969,-2.81838792
1629221,0.973157,-1.63862221,1.003326,1.96794,0.985568,1.17084064,1.014465,3.12082135,1.006222,9.875731,0.243054,22.017479,0.79709936,-2.80946285
1629256,0.976059,-0.93497427,1.00564,2.536764,0.984387,0.88122401,1.016632,3.66775048,1.006048,9.655562,0.24696,22.40526,1.65553999,-1.81619828
1629281,0.973843,-1.47228779,1.003693,2.057992,0.983887,0.75860901,1.016128,3.54054592,1.004202,7.318684,0.24408,22.119272,1.29938299,-2.2308968
1629318,0.977905,-0.48737465,1.004025,2.139788,0.983121,0.57076283,1.017294,3.83483266,1.004199,7.314821,0.244116,22.122907,1.56902517,-1.05813748
1629343,0.975845,-0.98686285,1.003067,1.904154,0.984701,0.95822623,1.015674,3.42596086,1.003851,6.874484,0.244092,22.120483,0.94592777,-1.94508908
1629369,0.972662,-1.75864486,1.005405,2.478981,0.985867,1.24416441,1.013629,2.90982331,1.003848,6.870621,0.239343,21.649087,1.23481659,-3.00280927
1629406,0.972812,-1.72227436,1.004608,2.28312,0.985324,1.11100452,1.013785,2.94919615,1.004831,8.114381,0.244116,22.122907,1.17211548,-2.83327888
1629442,0.973291,-1.60613123,1.003903,2.109771,0.983887,0.75860901,1.017322,3.84189958,1.006628,10.389458,0.243848,22.096247,1.35116199,-2.36474024
1629466,0.975571,-1.05329963,1.004507,2.258356,0.982208,0.34686784,1.015863,3.47366257,1.005484,8.94098,0.2427,21.982336,1.91148816,-1.40016747
1629491,0.977545,-0.57466385,1.005002,2.379925,0.983719,0.71741037,1.016138,3.54306982,1.004413,7.585204,0.246851,22.394354,1.66251463,-1.29207422
1629525,0.979245,-0.16246485,1.003888,2.106019,0.984643,0.94400289,1.015716,3.43656124,1.006891,10.721643,0.244141,22.125331,1.16201611,-1.10646774
1629560,0.97774,-0.5273822,1.004388,2.229089,0.983893,0.76008039,1.015979,3.50293981,1.005051,8.392489,0.24491,22.201675,1.46900861,-1.28746259
1629598,0.977707,-0.53538371,1.005505,2.503745,0.987125,1.55266375,1.015964,3.49915396,1.005612,9.103209,0.244141,22.125331,0.95108125,-2.08804746
1629626,0.976877,-0.73663381,1.003406,1.987452,0.984268,0.85204164,1.017291,3.83407549,1.005176,8.550856,0.244824,22.193192,1.13541036,-1.58867545
1629672,0.973093,-1.65414029,1.006799,2.821927,0.982681,0.46286163,1.017871,3.98046169,1.004568,7.782197,0.244165,22.127754,2.35906537,-2.11700192
1629690,0.977548,-0.57393644,1.003415,1.989703,0.986136,1.31013128,1.014569,3.14706991,1.004187,7.299371,0.244165,22.127754,0.67957172,-1.88406772
1629728,0.973492,-1.55739476,1.004144,2.169055,0.986304,1.35132992,1.014416,3.10845424,1.006201,9.848693,0.244128,22.124119,0.81772508,-2.90872468
1629754,0.972855,-1.71184815,1.004947,2.366417,0.985007,1.03326661,1.015396,3.35579644,1.005194,8.574032,0.244067,22.11806,1.33315039,-2.74511476
1629791,0.973715,-1.50332395,1.003418,1.990453,0.982669,0.45991887,1.014944,3.24171616,1.004639,7.871037,0.244128,22.124119,1.53053413,-1.96324282
1629815,0.976837,-0.74633261,1.004657,2.295127,0.9824,0.393952,1.015347,3.34342933,1.005548,9.022094,0.246533,22.362847,1.901175,-1.14028461
1629853,0.974918,-1.21163254,1.005423,2.483484,0.985101,1.05631823,1.018817,4.21922263,1.00423,7.353447,0.247351,22.444038,1.42716577,-2.26795077
1629878,0.976025,-0.94321825,1.004504,2.257605,0.986331,1.35795113,1.015094,3.27957466,1.006152,9.786891,0.246912,22.400413,0.89965387,-2.30116938
1629914,0.973212,-1.62528636,1.003793,2.082756,0.983624,0.69411352,1.013556,2.89139884,1.004312,7.457738,0.242554,21.967794,1.38864248,-2.31939988
1629940,0.975421,-1.08967013,1.002334,1.724052,0.982999,0.54084477,1.014343,3.09002977,1.002136,4.703697,0.244055,22.116848,1.18320723,-1.6305149
1629973,0.972406,-1.82071718,1.00405,2.145792,0.985998,1.27628954,1.013614,2.90603746,1.004288,7.426837,0.240784,21.792081,0.86950246,-3.09700672
1630009,0.974637,-1.27976661,1.003931,2.116525,0.983386,0.63574878,1.013699,2.92749061,1.006561,10.304481,0.242151,21.927805,1.48077622,-1.91551539
1630048,0.972174,-1.87697022,1.004205,2.184063,0.984253,0.84836319,1.015231,3.31415209,1.003836,6.85517,0.244128,22.124119,1.33569981,-2.72533341
1630072,0.979877,-0.00922381,1.00332,1.96644,0.986877,1.49184671,1.01347,2.8696933,1.006787,10.590314,0.244141,22.125331,0.47459329,-1.50107052
1630105,0.974036,-1.42549108,1.005005,2.380675,0.983475,0.65757425,1.014038,3.01305082,1.004983,8.307512,0.240234,21.737549,1.72310075,-2.08306533
1630140,0.972089,-1.89758017,1.004272,2.200573,0.98638,1.3699674,1.013983,2.99916937,1.005438,8.88304,0.242578,21.970218,0.8306056,-3.26754757
1630165,0.975159,-1.15319727,1.004587,2.277867,0.982825,0.49817475,1.014584,3.15085576,1.004651,7.886487,0.244116,22.122907,1.77969225,-1.65137202
1630202,0.974902,-1.21551206,1.005536,2.51125,0.982739,0.47708497,1.015292,3.32954788,1.003467,6.387795,0.244141,22.125331,2.03416503,-1.69259703
1630239,0.975806,-0.99631918,1.004892,2.35291,0.986807,1.47468061,1.014648,3.16700872,1.004385,7.55044,0.241235,21.836918,0.87822939,-2.47099979
1630265,0.976608,-0.80185824,1.00231,1.718048,0.981659,0.21223657,1.01506,3.2709934,1.003833,6.851308,0.244141,22.125331,1.50581143,-1.01409481
1630308,0.978796,-0.27133388,1.003415,1.989703,0.982745,0.47855635,1.015536,3.39113104,1.003543,6.48436,0.248975,22.60521,1.51114665,-0.74989023
1630334,0.974954,-1.20290362,1.002646,1.800595,0.986331,1.35795113,1.014011,3.00623629,1.007043,10.914773,0.245764,22.286502,0.44264387,-2.56085475
1630368,0.974261,-1.37093533,1.00376,2.074501,0.984042,0.79661966,1.017013,3.76391107,1.004632,7.863312,0.244116,22.122907,1.27788134,-2.16755499
1630400,0.97648,-0.8328944,1.004645,2.292125,0.983884,0.75787332,1.015414,3.36033946,1.004639,7.871037,0.244128,22.124119,1.53425168,-1.59076772
1630426,0.973367,-1.58770351,1.004623,2.286872,0.983426,0.64555798,1.014566,3.14631274,1.00437,7.531127,0.244141,22.125331,1.64131402,-2.23326149
1630462,0.976169,-0.90830257,1.00343,1.993455,0.986749,1.46045727,1.017255,3.82498945,1.003815,6.828132,0.244153,22.126542,0.53299773,-2.36875984
1630489,0.97486,-1.2256958,1.004645,2.292125,0.984549,0.92095127,1.015973,3.50142547,1.005481,8.937117,0.24209,21.921745,1.37117373,-2.14664707
1630525,0.96976,-2.4622928,1.002869,1.855376,0.983902,0.76228746,1.015051,3.26872189,1.002454,5.105408,0.239331,21.647875,1.09308854,-3.22458026
1630559,0.97204,-1.9094612,1.006363,2.714615,0.98649,1.3969427,1.013904,2.97923056,1.005499,8.960293,0.244141,22.125331,1.3176723,-3.3064039
1630602,0.975479,-1.07560687,1.003412,1.988952,0.985428,1.13650844,1.015951,3.49587289,1.006024,9.624661,0.239294,21.644239,0.85244356,-2.21211531
1630626,0.973001,-1.67644753,1.004004,2.134535,0.986926,1.50386298,1.013214,2.80508146,1.007046,10.918636,0.244177,22.128966,0.63067202,-3.18031051
1630651,0.973096,-1.65341288,1.004108,2.16005,0.985767,1.21964141,1.014416,3.10845424,1.00531,8.720811,0.246179,22.327704,0.94040859,-2.87305429
1630675,0.973956,-1.44488868,1.004111,2.1608,0.98642,1.3797766,1.014447,3.11627833,1.006613,10.370145,0.244092,22.120483,0.7810234,-2.82466528
1630706,0.972296,-1.84738888,1.003461,2.000959,0.986374,1.36849602,1.013785,2.94919615,1.005325,8.740124,0.244141,22.125331,0.63246298,-3.2158849
1630745,0.976779,-0.76039587,1.004147,2.169805,0.983887,0.75860901,1.016568,3.65159752,1.00513,8.492917,0.24325,22.036868,1.41119599,-1.51900488
1630762,0.971899,-1.94364947,1.004739,2.315388,0.986844,1.48375412,1.013492,2.87524588,1.007251,11.17743,0.247437,22.452521,0.83163388,-3.42740359
1630799,0.974744,-1.25382232,1.004632,2.289123,0.983288,0.61171624,1.015628,3.41435092,1.004022,7.09079,0.244116,22.122907,1.67740676,-1.86553856
1630843,0.975342,-1.10882526,1.005859,2.590795,0.982666,0.45918318,1.014404,3.10542556,1.004639,7.871037,0.244141,22.125331,2.13161182,-1.56800844
1630868,0.977426,-0.60351778,1.005435,2.486486,0.983887,0.75860901,1.017657,3.92645023,1.004639,7.871037,0.244141,22.125331,1.72787699,-1.36212679
1630902,0.972177,-1.87624281,1.004639,2.290624,0.983887,0.75860901,1.014404,3.10542556,1.005362,8.786475,0.24502,22.212581,1.53201499,-2.63485182
1630924,0.977328,-0.62727984,1.004068,2.150294,0.985739,1.21277497,1.013763,2.94364357,1.004639,7.871037,0.244128,22.124119,0.93751903,-1.84005481
1630946,0.976572,-0.81058716,1.003815,2.088009,0.986298,1.34985854,1.014746,3.19174294,1.005826,9.373592,0.245544,22.26469,0.73815046,-2.1604457
1630984,0.977762,-0.52204786,1.00621,2.677094,0.982971,0.53397833,1.017056,3.77476384,1.005826,9.373592,0.244128,22.124119,2.14311567,-1.05602619
1631020,0.970505,-2.28165265,1.003989,2.130783,0.986587,1.42073001,1.014435,3.11324965,1.005582,9.064583,0.244141,22.125331,0.71005299,-3.70238266
1631053,0.97428,-1.3663284,1.003851,2.097014,0.983871,0.75468533,1.014676,3.17407564,1.004489,7.681769,0.244141,22.125331,1.34232867,-2.12101373
1631088,0.971695,-1.99311335,1.005847,2.587793,0.983441,0.64923643,1.014856,3.21950584,1.00585,9.404493,0.247192,22.428285,1.93855657,-2.64234978
1631125,0.970795,-2.21133635,1.004639,2.290624,0.984781,0.97784463,1.014413,3.10769707,1.003754,6.75088,0.244128,22.124119,1.31277937,-3.18918098
1631162,0.974689,-1.26715817,1.004022,2.139038,0.983911,0.76449453,1.015643,3.41813677,1.00466,7.898075,0.244128,22.124119,1.37454347,-2.0316527
1631194,0.97464,-1.2790392,1.004278,2.202074,0.984729,0.96509267,1.014084,3.02466076,1.004605,7.828548,0.244128,22.124119,1.23698133,-2.24413187
1631220,0.974786,-1.24363858,1.004358,2.221585,0.982938,0.52588574,1.014136,3.03778504,1.003897,6.932423,0.244104,22.121695,1.69569926,-1.76952432
1631254,0.975723,-1.01644419,1.004657,2.295127,0.983478,0.65830994,1.015231,3.31415209,1.003839,6.859033,0.244116,22.122907,1.63681706,-1.67475413
1631277,0.975336,-1.11028008,1.002502,1.765325,0.982883,0.51239809,1.014401,3.10466839,1.004663,7.901938,0.244141,22.125331,1.25292691,-1.62267817
1631324,0.974829,-1.23321237,1.005493,2.500744,0.983023,0.54673029,1.015439,3.36664921,1.005496,8.95643,0.248303,22.53856,1.95401371,-1.77994266
1631349,0.976239,-0.89132967,1.00419,2.180311,0.983444,0.64997212,1.014856,3.21950584,1.003442,6.356894,0.244141,22.125331,1.53033888,-1.54130179
1631373,0.973425,-1.57364025,1.003488,2.007713,0.986194,1.32435462,1.013525,2.88357475,1.003549,6.492085,0.244116,22.122907,0.68335838,-2.89799487
1631407,0.974133,-1.40197149,1.003934,2.117275,0.984808,0.98446584,1.012515,2.62866085,1.004352,7.507951,0.244141,22.125331,1.13280916,-2.38643733
1631433,0.97633,-0.8692649,1.00405,2.145792,0.986676,1.44255548,1.014224,3.05999536,1.005466,8.917804,0.244153,22.126542,0.70323652,-2.31182038
1631474,0.974634,-1.28049402,1.005987,2.622313,0.983221,0.59528583,1.014673,3.17331847,1.00423,7.353447,0.24519,22.229547,2.02702717,-1.87577985
1631513,0.974142,-1.39978926,1.00292,1.868134,0.982684,0.46359732,1.014407,3.10618273,1.004452,7.635418,0.241357,21.849036,1.40453668,-1.86338658
1631531,0.972247,-1.85926991,1.005154,2.417446,0.983902,0.76228746,1.014923,3.23641597,1.004382,7.546578,0.243066,22.018691,1.65515854,-2.62155737
1631571,0.971762,-1.97686786,1.00401,2.136036,0.983856,0.75100688,1.014413,3.10769707,1.005188,8.566306,0.241663,21.879332,1.38502912,-2.72787474
1631600,0.978946,-0.23496338,1.004367,2.223836,0.983884,0.75787332,1.018011,4.01579629,1.005572,9.052995,0.244141,22.125331,1.46596268,-0.9928367
1631628,0.977112,-0.67965336,1.003454,1.999458,0.983407,0.64089861,1.016165,3.54988435,1.005649,9.149561,0.245764,22.286502,1.35855939,-1.32055197
1631660,0.973135,-1.64395655,1.005624,2.533012,0.984872,1.00016056,1.013675,2.92143325,1.002209,4.7964,0.244141,22.125331,1.53285144,-2.64411711
1631705,0.975342,-1.10882526,1.005859,2.590795,0.982666,0.45918318,1.015625,3.41359375,1.004639,7.871037,0.249023,22.610057,2.13161182,-1.56800844
1631718,0.977795,-0.51404635,1.003232,1.944677,0.983884,0.75787332,1.015839,3.46760521,1.004858,8.149145,0.244983,22.208946,1.18680368,-1.27191967
1631753,0.973852,-1.47010556,1.005621,2.532262,0.984875,1.00089625,1.015124,3.28714636,1.00343,6.341443,0.242175,21.930228,1.53136575,-2.47100181
1631779,0.97518,-1.1481054,1.003442,1.996457,0.98519,1.0781437,1.014377,3.09861103,1.003555,6.49981,0.244153,22.126542,0.9183133,-2.2262491
1631814,0.974081,-1.41457993,1.003335,1.970192,0.987442,1.63040166,1.013788,2.94995332,1.004526,7.72812,0.244202,22.13139,0.33979034,-3.04498159
1631857,0.977182,-0.66268046,1.004751,2.31839,0.983215,0.59381445,1.016388,3.60616732,1.002756,5.487807,0.244141,22.125331,1.72457555,-1.25649491
1631892,0.972647,-1.76228191,1.005276,2.447463,0.98483,0.9898609,1.01521,3.3088519,1.002743,5.472356,0.242004,21.913263,1.4576021,-2.75214281
1631905,0.975845,-0.98686285,1.004632,2.289123,0.984228,0.84223244,1.015662,3.42293218,1.00423,7.353447,0.240442,21.75815,1.44689056,-1.82909529
1631941,0.979095,-0.19883535,1.005835,2.584792,0.983362,0.62986326,1.01817,4.0559263,1.003589,6.542299,0.244141,22.125331,1.95492874,-0.82869861
1631976,0.978317,-0.38747701,1.00397,2.126281,0.983902,0.76228746,1.015628,3.41435092,1.003964,7.0174,0.246301,22.339822,1.36399354,-1.14976447
1632003,0.972922,-1.69560266,1.00415,2.170556,0.986764,1.46413572,1.014819,3.21016741,1.005124,8.485192,0.247852,22.493723,0.70642028,-3.15973838
1632038,0.972433,-1.81417049,1.005118,2.408441,0.984137,0.81991651,1.014651,3.16776589,1.004144,7.245294,0.244128,22.124119,1.58852449,-2.634087
1632079,0.974658,-1.27467474,1.003433,1.994205,0.982703,0.46825669,1.014392,3.10239688,1.00343,6.341443,0.239355,21.650299,1.52594831,-1.74293143
1632096,0.975006,-1.19029518,1.003631,2.042983,0.98399,0.7838677,1.013763,2.94364357,1.002652,5.356478,0.248145,22.522806,1.2591153,-1.97416288
1632133,0.974725,-1.25842925,1.006442,2.734127,0.982681,0.46286163,1.016226,3.56528014,1.004642,7.874899,0.241675,21.880544,2.27126537,-1.72129088
1632158,0.975836,-0.98904508,1.004639,2.290624,0.984714,0.96141422,1.014957,3.24499723,1.002508,5.174935,0.244104,22.121695,1.32920978,-1.9504593
1632195,0.977023,-0.70123319,1.003427,1.992705,0.984921,1.01217683,1.016516,3.63847324,1.005548,9.022094,0.244141,22.125331,0.98052817,-1.71341002
1632227,0.97124,-2.1034372,1.004846,2.341653,0.984088,0.80790024,1.017245,3.82246555,1.004123,7.218256,0.244153,22.126542,1.53375276,-2.91133744
1632248,0.974579,-1.29382987,1.003805,2.085757,0.983343,0.62520389,1.015506,3.38355934,1.004059,7.137141,0.244128,22.124119,1.46055311,-1.91903376
1632286,0.975308,-1.11706924,1.004651,2.293626,0.98266,0.4577118,1.016836,3.71923804,1.006457,10.173152,0.244141,22.125331,1.8359142,-1.57478104
1632320,0.977093,-0.68426029,1.005081,2.399436,0.983905,0.76302315,1.016873,3.72857647,1.00387,6.897659,0.239368,21.65151,1.63641285,-1.44728344
1632341,0.975683,-1.02614299,1.005527,2.508998,0.984451,0.89691873,1.014746,3.19174294,1.003992,7.052164,0.244092,22.120483,1.61207927,-1.92306172
1632387,0.971738,-1.98268714,1.004465,2.24785,0.986807,1.47468061,1.014432,3.11249248,1.005304,8.713086,0.244104,22.121695,0.77316939,-3.45736775
1632412,0.978683,-0.29873299,1.003903,2.109771,0.985568,1.17084064,1.01582,3.4628098,1.005835,9.38518,0.244141,22.125331,0.93893036,-1.46957363
1632437,0.97745,-0.5976985,1.004178,2.17731,0.983157,0.57959111,1.014889,3.22783471,1.002222,4.81185,0.244128,22.124119,1.59771889,-1.17728961
1632462,0.976758,-0.76548774,1.00422,2.187816,0.982974,0.53471402,1.015411,3.35958229,1.004697,7.944426,0.244116,22.122907,1.65310198,-1.30020176
1632499,0.97377,-1.4899881,1.003845,2.095513,0.984283,0.85572009,1.014395,3.10315405,1.003836,6.85517,0.24729,22.437979,1.23979291,-2.34570819
1632522,0.972964,-1.68541892,1.003351,1.973944,0.986569,1.41631587,1.01337,2.8444543,1.007385,11.347385,0.239978,21.712101,0.55762813,-3.10173479
1632569,0.976392,-0.85423176,1.005551,2.515002,0.982828,0.49891044,1.014273,3.07236247,1.003415,6.32213,0.24353,22.06474,2.01609156,-1.3531422
1632595,0.978442,-0.35716826,1.004983,2.375422,0.983371,0.63207033,1.016135,3.54231265,1.004138,7.237569,0.244116,22.122907,1.74335167,-0.98923859
1632640,0.978842,-0.26018026,1.003421,1.991204,0.98508,1.0511684,1.019168,4.30781152,1.005844,9.396768,0.244104,22.121695,0.9400356,-1.31134866
1632652,0.972159,-1.88060727,1.003848,2.096263,0.984332,0.86773636,1.01521,3.3088519,1.002792,5.534158,0.241284,21.841766,1.22852664,-2.74834363
